date,hour,zone,demand,weather,is_weekend,is_festival,temperature,day_of_week
2024-05-19,22,Kirtipur,44,Rain,1,0,17,6
2024-05-19,23,Thamel,39,Clear,1,0,29,6
2024-05-19,23,Baneshwor,15,Clear,1,0,21,6
2024-05-19,23,Koteshwor,7,Clear,1,0,29,6
2024-05-19,23,Lalitpur,13,Clear,1,0,25,6
2024-05-19,23,Bhaktapur,8,Fog,1,0,23,6
2024-05-19,23,Balaju,26,Clear,1,0,17,6
2024-05-19,23,Kalanki,10,Clear,1,0,20,6
2024-05-19,23,Chabahil,19,Rain,1,0,13,6
2024-05-19,23,Maharajgunj,5,Fog,1,0,26,6
2024-05-19,23,Patan,11,Clear,1,0,20,6
2024-05-19,23,Boudha,15,Clear,1,0,24,6
2024-05-19,23,Kirtipur,26,Clear,1,0,17,6
2024-05-20,0,Thamel,26,Rain,0,0,33,0
2024-05-20,0,Baneshwor,13,Clear,0,0,17,0
2024-05-20,0,Koteshwor,7,Clear,0,0,33,0
2024-05-20,0,Lalitpur,9,Clear,0,0,22,0
2024-05-20,0,Bhaktapur,18,Clear,0,0,31,0
2024-05-20,0,Balaju,13,Clear,0,0,20,0
2024-05-20,0,Kalanki,7,Rain,0,0,31,0
2024-05-20,0,Chabahil,13,Clear,0,0,12,0
2024-05-20,0,Maharajgunj,16,Fog,0,0,25,0
2024-05-20,0,Patan,12,Clear,0,0,11,0
2024-05-20,0,Boudha,22,Rain,0,0,21,0
2024-05-20,0,Kirtipur,10,Clear,0,0,25,0
2024-05-20,1,Thamel,19,Fog,0,0,16,0
2024-05-20,1,Baneshwor,17,Clear,0,0,29,0
2024-05-20,1,Koteshwor,7,Fog,0,0,32,0
2024-05-20,1,Lalitpur,23,Rain,0,0,34,0
2024-05-20,1,Bhaktapur,7,Clear,0,0,23,0
2024-05-20,1,Balaju,12,Clear,0,0,10,0
2024-05-20,1,Kalanki,20,Clear,0,0,13,0
2024-05-20,1,Chabahil,14,Rain,0,0,32,0
2024-05-20,1,Maharajgunj,16,Clear,0,0,33,0
2024-05-20,1,Patan,15,Clear,0,0,27,0
2024-05-20,1,Boudha,10,Clear,0,0,26,0
2024-05-20,1,Kirtipur,8,Clear,0,0,27,0
2024-05-20,2,Thamel,27,Clear,0,0,14,0
2024-05-20,2,Baneshwor,13,Clear,0,0,15,0
2024-05-20,2,Koteshwor,7,Clear,0,0,24,0
2024-05-20,2,Lalitpur,11,Fog,0,0,17,0
2024-05-20,2,Bhaktapur,15,Clear,0,0,28,0
2024-05-20,2,Balaju,14,Clear,0,0,10,0
2024-05-20,2,Kalanki,20,Clear,0,0,26,0
2024-05-20,2,Chabahil,28,Rain,0,0,31,0
2024-05-20,2,Maharajgunj,14,Fog,0,0,26,0
2024-05-20,2,Patan,16,Fog,0,0,22,0
2024-05-20,2,Boudha,4,Fog,0,0,24,0
2024-05-20,2,Kirtipur,4,Fog,0,0,28,0
2024-05-20,3,Thamel,16,Clear,0,0,18,0
2024-05-20,3,Baneshwor,14,Rain,0,0,23,0
2024-05-20,3,Koteshwor,7,Fog,0,0,16,0
2024-05-20,3,Lalitpur,9,Rain,0,0,30,0
2024-05-20,3,Bhaktapur,20,Clear,0,0,25,0
2024-05-20,3,Balaju,19,Clear,0,0,35,0
2024-05-20,3,Kalanki,12,Clear,0,0,31,0
2024-05-20,3,Chabahil,25,Rain,0,0,28,0
2024-05-20,3,Maharajgunj,14,Clear,0,0,23,0
2024-05-20,3,Patan,10,Clear,0,0,17,0
2024-05-20,3,Boudha,8,Clear,0,0,28,0
2024-05-20,3,Kirtipur,8,Clear,0,0,24,0
2024-05-20,4,Thamel,16,Clear,0,0,19,0
2024-05-20,4,Baneshwor,11,Clear,0,0,21,0
2024-05-20,4,Koteshwor,17,Clear,0,0,22,0
2024-05-20,4,Lalitpur,5,Clear,0,0,10,0
2024-05-20,4,Bhaktapur,16,Clear,0,0,17,0
2024-05-20,4,Balaju,15,Clear,0,0,34,0
2024-05-20,4,Kalanki,8,Fog,0,0,32,0
2024-05-20,4,Chabahil,17,Clear,0,0,19,0
2024-05-20,4,Maharajgunj,5,Clear,0,0,27,0
2024-05-20,4,Patan,6,Fog,0,0,34,0
2024-05-20,4,Boudha,9,Clear,0,0,30,0
2024-05-20,4,Kirtipur,7,Fog,0,0,34,0
2024-05-20,5,Thamel,33,Clear,0,0,27,0
2024-05-20,5,Baneshwor,35,Clear,0,0,10,0
2024-05-20,5,Koteshwor,27,Clear,0,0,21,0
2024-05-20,5,Lalitpur,27,Clear,0,0,15,0
2024-05-20,5,Bhaktapur,23,Clear,0,0,34,0
2024-05-20,5,Balaju,34,Fog,0,0,12,0
2024-05-20,5,Kalanki,47,Rain,0,0,15,0
2024-05-20,5,Chabahil,42,Clear,0,0,28,0
2024-05-20,5,Maharajgunj,27,Clear,0,0,34,0
2024-05-20,5,Patan,19,Clear,0,0,15,0
2024-05-20,5,Boudha,36,Clear,0,0,30,0
2024-05-20,5,Kirtipur,38,Clear,0,0,23,0
2024-05-20,6,Thamel,37,Rain,0,0,24,0
2024-05-20,6,Baneshwor,22,Clear,0,0,22,0
2024-05-20,6,Koteshwor,54,Rain,0,0,11,0
2024-05-20,6,Lalitpur,26,Clear,0,0,26,0
2024-05-20,6,Bhaktapur,31,Fog,0,0,18,0
2024-05-20,6,Balaju,23,Clear,0,0,15,0
2024-05-20,6,Kalanki,45,Clear,0,0,29,0
2024-05-20,6,Chabahil,35,Clear,0,0,30,0
2024-05-20,6,Maharajgunj,25,Clear,0,0,33,0
2024-05-20,6,Patan,39,Clear,0,0,17,0
2024-05-20,6,Boudha,20,Clear,0,0,24,0
2024-05-20,6,Kirtipur,17,Clear,0,0,17,0
2024-05-20,7,Thamel,131,Rain,0,0,29,0
2024-05-20,7,Baneshwor,61,Clear,0,0,29,0
2024-05-20,7,Koteshwor,59,Clear,0,0,30,0
2024-05-20,7,Lalitpur,50,Fog,0,0,35,0
2024-05-20,7,Bhaktapur,38,Fog,0,0,30,0
2024-05-20,7,Balaju,46,Clear,0,0,32,0
2024-05-20,7,Kalanki,80,Clear,0,0,34,0
2024-05-20,7,Chabahil,60,Clear,0,0,25,0
2024-05-20,7,Maharajgunj,77,Rain,0,0,21,0
2024-05-20,7,Patan,52,Clear,0,0,28,0
2024-05-20,7,Boudha,55,Clear,0,0,22,0
2024-05-20,7,Kirtipur,64,Clear,0,0,14,0
2024-05-20,8,Thamel,60,Clear,0,0,20,0
2024-05-20,8,Baneshwor,79,Rain,0,0,12,0
2024-05-20,8,Koteshwor,39,Fog,0,0,10,0
2024-05-20,8,Lalitpur,62,Clear,0,0,17,0
2024-05-20,8,Bhaktapur,76,Clear,0,0,16,0
2024-05-20,8,Balaju,48,Clear,0,0,21,0
2024-05-20,8,Kalanki,80,Clear,0,0,23,0
2024-05-20,8,Chabahil,41,Clear,0,0,13,0
2024-05-20,8,Maharajgunj,43,Clear,0,0,19,0
2024-05-20,8,Patan,61,Clear,0,0,25,0
2024-05-20,8,Boudha,75,Clear,0,0,23,0
2024-05-20,8,Kirtipur,57,Clear,0,0,24,0
2024-05-20,9,Thamel,67,Fog,0,0,34,0
2024-05-20,9,Baneshwor,68,Rain,0,0,14,0
2024-05-20,9,Koteshwor,53,Clear,0,0,35,0
2024-05-20,9,Lalitpur,60,Fog,0,0,23,0
2024-05-20,9,Bhaktapur,36,Fog,0,0,33,0
2024-05-20,9,Balaju,57,Fog,0,0,12,0
2024-05-20,9,Kalanki,100,Rain,0,0,16,0
2024-05-20,9,Chabahil,49,Fog,0,0,34,0
2024-05-20,9,Maharajgunj,44,Clear,0,0,35,0
2024-05-20,9,Patan,78,Rain,0,0,10,0
2024-05-20,9,Boudha,57,Clear,0,0,13,0
2024-05-20,9,Kirtipur,80,Clear,0,0,18,0
2024-05-20,10,Thamel,60,Clear,0,0,14,0
2024-05-20,10,Baneshwor,35,Clear,0,0,19,0
2024-05-20,10,Koteshwor,12,Fog,0,0,28,0
2024-05-20,10,Lalitpur,18,Clear,0,0,35,0
2024-05-20,10,Bhaktapur,33,Clear,0,0,12,0
2024-05-20,10,Balaju,23,Clear,0,0,24,0
2024-05-20,10,Kalanki,18,Clear,0,0,32,0
2024-05-20,10,Chabahil,13,Fog,0,0,12,0
2024-05-20,10,Maharajgunj,40,Clear,0,0,19,0
2024-05-20,10,Patan,16,Clear,0,0,14,0
2024-05-20,10,Boudha,39,Clear,0,0,35,0
2024-05-20,10,Kirtipur,32,Clear,0,0,23,0
2024-05-20,11,Thamel,34,Clear,0,0,10,0
2024-05-20,11,Baneshwor,19,Fog,0,0,27,0
2024-05-20,11,Koteshwor,53,Rain,0,0,16,0
2024-05-20,11,Lalitpur,21,Clear,0,0,10,0
2024-05-20,11,Bhaktapur,36,Clear,0,0,32,0
2024-05-20,11,Balaju,28,Rain,0,0,26,0
2024-05-20,11,Kalanki,16,Fog,0,0,24,0
2024-05-20,11,Chabahil,42,Clear,0,0,10,0
2024-05-20,11,Maharajgunj,29,Clear,0,0,18,0
2024-05-20,11,Patan,33,Clear,0,0,16,0
2024-05-20,11,Boudha,32,Clear,0,0,10,0
2024-05-20,11,Kirtipur,18,Clear,0,0,23,0
2024-05-20,12,Thamel,25,Clear,0,0,34,0
2024-05-20,12,Baneshwor,39,Clear,0,0,11,0
2024-05-20,12,Koteshwor,58,Rain,0,0,19,0
2024-05-20,12,Lalitpur,29,Clear,0,0,22,0
2024-05-20,12,Bhaktapur,53,Rain,0,0,13,0
2024-05-20,12,Balaju,16,Fog,0,0,23,0
2024-05-20,12,Kalanki,17,Clear,0,0,11,0
2024-05-20,12,Chabahil,42,Rain,0,0,34,0
2024-05-20,12,Maharajgunj,39,Clear,0,0,24,0
2024-05-20,12,Patan,22,Clear,0,0,11,0
2024-05-20,12,Boudha,35,Clear,0,0,23,0
2024-05-20,12,Kirtipur,14,Fog,0,0,18,0
2024-05-20,13,Thamel,33,Rain,0,0,13,0
2024-05-20,13,Baneshwor,18,Fog,0,0,30,0
2024-05-20,13,Koteshwor,38,Clear,0,0,18,0
2024-05-20,13,Lalitpur,28,Clear,0,0,11,0
2024-05-20,13,Bhaktapur,31,Clear,0,0,12,0
2024-05-20,13,Balaju,31,Clear,0,0,22,0
2024-05-20,13,Kalanki,41,Clear,0,0,10,0
2024-05-20,13,Chabahil,21,Clear,0,0,35,0
2024-05-20,13,Maharajgunj,43,Clear,0,0,34,0
2024-05-20,13,Patan,62,Rain,0,0,25,0
2024-05-20,13,Boudha,38,Clear,0,0,22,0
2024-05-20,13,Kirtipur,40,Clear,0,0,20,0
2024-05-20,14,Thamel,33,Fog,0,0,18,0
2024-05-20,14,Baneshwor,34,Clear,0,0,31,0
2024-05-20,14,Koteshwor,22,Clear,0,0,30,0
2024-05-20,14,Lalitpur,33,Rain,0,0,22,0
2024-05-20,14,Bhaktapur,31,Clear,0,0,34,0
2024-05-20,14,Balaju,27,Clear,0,0,35,0
2024-05-20,14,Kalanki,25,Fog,0,0,17,0
2024-05-20,14,Chabahil,19,Fog,0,0,23,0
2024-05-20,14,Maharajgunj,35,Clear,0,0,31,0
2024-05-20,14,Patan,15,Clear,0,0,26,0
2024-05-20,14,Boudha,35,Fog,0,0,19,0
2024-05-20,14,Kirtipur,24,Clear,0,0,32,0
2024-05-20,15,Thamel,54,Clear,0,0,32,0
2024-05-20,15,Baneshwor,20,Clear,0,0,35,0
2024-05-20,15,Koteshwor,15,Fog,0,0,18,0
2024-05-20,15,Lalitpur,22,Clear,0,0,14,0
2024-05-20,15,Bhaktapur,31,Fog,0,0,21,0
2024-05-20,15,Balaju,23,Clear,0,0,13,0
2024-05-20,15,Kalanki,22,Clear,0,0,17,0
2024-05-20,15,Chabahil,26,Clear,0,0,34,0
2024-05-20,15,Maharajgunj,33,Clear,0,0,24,0
2024-05-20,15,Patan,20,Clear,0,0,28,0
2024-05-20,15,Boudha,15,Clear,0,0,34,0
2024-05-20,15,Kirtipur,58,Rain,0,0,24,0
2024-05-20,16,Thamel,24,Fog,0,0,31,0
2024-05-20,16,Baneshwor,20,Clear,0,0,15,0
2024-05-20,16,Koteshwor,41,Clear,0,0,35,0
2024-05-20,16,Lalitpur,41,Clear,0,0,15,0
2024-05-20,16,Bhaktapur,43,Clear,0,0,17,0
2024-05-20,16,Balaju,36,Clear,0,0,30,0
2024-05-20,16,Kalanki,17,Clear,0,0,15,0
2024-05-20,16,Chabahil,40,Rain,0,0,16,0
2024-05-20,16,Maharajgunj,23,Clear,0,0,13,0
2024-05-20,16,Patan,62,Rain,0,0,23,0
2024-05-20,16,Boudha,30,Fog,0,0,24,0
2024-05-20,16,Kirtipur,33,Fog,0,0,25,0
2024-05-20,17,Thamel,63,Fog,0,0,29,0
2024-05-20,17,Baneshwor,85,Clear,0,0,21,0
2024-05-20,17,Koteshwor,60,Clear,0,0,10,0
2024-05-20,17,Lalitpur,56,Fog,0,0,32,0
2024-05-20,17,Bhaktapur,64,Fog,0,0,26,0
2024-05-20,17,Balaju,84,Clear,0,0,31,0
2024-05-20,17,Kalanki,73,Clear,0,0,19,0
2024-05-20,17,Chabahil,84,Rain,0,0,33,0
2024-05-20,17,Maharajgunj,64,Clear,0,0,21,0
2024-05-20,17,Patan,83,Clear,0,0,23,0
2024-05-20,17,Boudha,64,Clear,0,0,26,0
2024-05-20,17,Kirtipur,43,Fog,0,0,35,0
2024-05-20,18,Thamel,96,Clear,0,0,26,0
2024-05-20,18,Baneshwor,57,Clear,0,0,28,0
2024-05-20,18,Koteshwor,98,Rain,0,0,15,0
2024-05-20,18,Lalitpur,107,Rain,0,0,35,0
2024-05-20,18,Bhaktapur,61,Fog,0,0,25,0
2024-05-20,18,Balaju,68,Fog,0,0,35,0
2024-05-20,18,Kalanki,110,Rain,0,0,11,0
2024-05-20,18,Chabahil,56,Fog,0,0,12,0
2024-05-20,18,Maharajgunj,81,Rain,0,0,28,0
2024-05-20,18,Patan,81,Clear,0,0,26,0
2024-05-20,18,Boudha,85,Clear,0,0,18,0
2024-05-20,18,Kirtipur,77,Clear,0,0,21,0
2024-05-20,19,Thamel,127,Clear,0,0,32,0
2024-05-20,19,Baneshwor,88,Clear,0,0,14,0
2024-05-20,19,Koteshwor,54,Clear,0,0,29,0
2024-05-20,19,Lalitpur,85,Clear,0,0,21,0
2024-05-20,19,Bhaktapur,74,Clear,0,0,25,0
2024-05-20,19,Balaju,59,Fog,0,0,10,0
2024-05-20,19,Kalanki,79,Rain,0,0,27,0
2024-05-20,19,Chabahil,46,Fog,0,0,30,0
2024-05-20,19,Maharajgunj,84,Rain,0,0,26,0
2024-05-20,19,Patan,67,Fog,0,0,26,0
2024-05-20,19,Boudha,73,Clear,0,0,21,0
2024-05-20,19,Kirtipur,72,Clear,0,0,28,0
2024-05-20,20,Thamel,112,Clear,0,0,35,0
2024-05-20,20,Baneshwor,62,Fog,0,0,12,0
2024-05-20,20,Koteshwor,60,Fog,0,0,13,0
2024-05-20,20,Lalitpur,79,Clear,0,0,34,0
2024-05-20,20,Bhaktapur,62,Clear,0,0,18,0
2024-05-20,20,Balaju,51,Clear,0,0,13,0
2024-05-20,20,Kalanki,71,Clear,0,0,21,0
2024-05-20,20,Chabahil,55,Fog,0,0,13,0
2024-05-20,20,Maharajgunj,86,Rain,0,0,11,0
2024-05-20,20,Patan,85,Rain,0,0,35,0
2024-05-20,20,Boudha,65,Fog,0,0,33,0
2024-05-20,20,Kirtipur,61,Clear,0,0,10,0
2024-05-20,21,Thamel,63,Clear,0,0,27,0
2024-05-20,21,Baneshwor,20,Clear,0,0,29,0
2024-05-20,21,Koteshwor,22,Clear,0,0,24,0
2024-05-20,21,Lalitpur,24,Clear,0,0,12,0
2024-05-20,21,Bhaktapur,31,Clear,0,0,19,0
2024-05-20,21,Balaju,61,Rain,0,0,28,0
2024-05-20,21,Kalanki,36,Clear,0,0,31,0
2024-05-20,21,Chabahil,35,Clear,0,0,25,0
2024-05-20,21,Maharajgunj,38,Clear,0,0,32,0
2024-05-20,21,Patan,24,Clear,0,0,35,0
2024-05-20,21,Boudha,20,Fog,0,0,11,0
2024-05-20,21,Kirtipur,41,Clear,0,0,23,0
2024-05-20,22,Thamel,54,Rain,0,0,14,0
2024-05-20,22,Baneshwor,17,Clear,0,0,27,0
2024-05-20,22,Koteshwor,29,Clear,0,0,26,0
2024-05-20,22,Lalitpur,29,Fog,0,0,18,0
2024-05-20,22,Bhaktapur,21,Clear,0,0,29,0
2024-05-20,22,Balaju,23,Fog,0,0,34,0
2024-05-20,22,Kalanki,43,Clear,0,0,16,0
2024-05-20,22,Chabahil,36,Rain,0,0,21,0
2024-05-20,22,Maharajgunj,18,Clear,0,0,23,0
2024-05-20,22,Patan,33,Fog,0,0,29,0
2024-05-20,22,Boudha,43,Rain,0,0,10,0
2024-05-20,22,Kirtipur,42,Rain,0,0,30,0
2024-05-20,23,Thamel,21,Clear,0,0,17,0
2024-05-20,23,Baneshwor,8,Clear,0,0,21,0
2024-05-20,23,Koteshwor,15,Clear,0,0,15,0
2024-05-20,23,Lalitpur,16,Clear,0,0,26,0
2024-05-20,23,Bhaktapur,12,Fog,0,0,10,0
2024-05-20,23,Balaju,13,Clear,0,0,22,0
2024-05-20,23,Kalanki,19,Clear,0,0,23,0
2024-05-20,23,Chabahil,25,Rain,0,0,27,0
2024-05-20,23,Maharajgunj,9,Clear,0,0,34,0
2024-05-20,23,Patan,18,Rain,0,0,18,0
2024-05-20,23,Boudha,13,Fog,0,0,15,0
2024-05-20,23,Kirtipur,12,Fog,0,0,24,0
2024-05-21,0,Thamel,13,Clear,0,0,23,1
2024-05-21,0,Baneshwor,12,Fog,0,0,18,1
2024-05-21,0,Koteshwor,6,Clear,0,0,34,1
2024-05-21,0,Lalitpur,15,Clear,0,0,23,1
2024-05-21,0,Bhaktapur,9,Clear,0,0,15,1
2024-05-21,0,Balaju,6,Clear,0,0,10,1
2024-05-21,0,Kalanki,16,Fog,0,0,19,1
2024-05-21,0,Chabahil,13,Clear,0,0,25,1
2024-05-21,0,Maharajgunj,8,Clear,0,0,10,1
2024-05-21,0,Patan,12,Clear,0,0,35,1
2024-05-21,0,Boudha,15,Clear,0,0,29,1
2024-05-21,0,Kirtipur,7,Clear,0,0,11,1
2024-05-21,1,Thamel,19,Clear,0,0,33,1
2024-05-21,1,Baneshwor,8,Rain,0,0,16,1
2024-05-21,1,Koteshwor,26,Rain,0,0,17,1
2024-05-21,1,Lalitpur,7,Clear,0,0,26,1
2024-05-21,1,Bhaktapur,14,Fog,0,0,10,1
2024-05-21,1,Balaju,14,Clear,0,0,12,1
2024-05-21,1,Kalanki,12,Clear,0,0,29,1
2024-05-21,1,Chabahil,11,Clear,0,0,12,1
2024-05-21,1,Maharajgunj,16,Rain,0,0,13,1
2024-05-21,1,Patan,12,Clear,0,0,27,1
2024-05-21,1,Boudha,12,Clear,0,0,26,1
2024-05-21,1,Kirtipur,17,Clear,0,0,25,1
2024-05-21,2,Thamel,9,Clear,0,0,14,1
2024-05-21,2,Baneshwor,25,Rain,0,0,33,1
2024-05-21,2,Koteshwor,20,Clear,0,0,24,1
2024-05-21,2,Lalitpur,13,Clear,0,0,18,1
2024-05-21,2,Bhaktapur,7,Fog,0,0,15,1
2024-05-21,2,Balaju,10,Fog,0,0,27,1
2024-05-21,2,Kalanki,12,Clear,0,0,19,1
2024-05-21,2,Chabahil,18,Rain,0,0,27,1
2024-05-21,2,Maharajgunj,10,Clear,0,0,18,1
2024-05-21,2,Patan,5,Clear,0,0,27,1
2024-05-21,2,Boudha,7,Rain,0,0,29,1
2024-05-21,2,Kirtipur,10,Fog,0,0,26,1
2024-05-21,3,Thamel,7,Clear,0,0,30,1
2024-05-21,3,Baneshwor,18,Clear,0,0,29,1
2024-05-21,3,Koteshwor,16,Clear,0,0,18,1
2024-05-21,3,Lalitpur,16,Fog,0,0,21,1
2024-05-21,3,Bhaktapur,28,Rain,0,0,20,1
2024-05-21,3,Balaju,7,Clear,0,0,29,1
2024-05-21,3,Kalanki,18,Clear,0,0,13,1
2024-05-21,3,Chabahil,11,Clear,0,0,17,1
2024-05-21,3,Maharajgunj,9,Clear,0,0,10,1
2024-05-21,3,Patan,20,Clear,0,0,33,1
2024-05-21,3,Boudha,12,Clear,0,0,19,1
2024-05-21,3,Kirtipur,19,Clear,0,0,24,1
2024-05-21,4,Thamel,12,Clear,0,0,30,1
2024-05-21,4,Baneshwor,9,Clear,0,0,22,1
2024-05-21,4,Koteshwor,9,Fog,0,0,34,1
2024-05-21,4,Lalitpur,11,Fog,0,0,18,1
2024-05-21,4,Bhaktapur,5,Fog,0,0,19,1
2024-05-21,4,Balaju,14,Fog,0,0,17,1
2024-05-21,4,Kalanki,15,Clear,0,0,14,1
2024-05-21,4,Chabahil,16,Clear,0,0,13,1
2024-05-21,4,Maharajgunj,18,Rain,0,0,26,1
2024-05-21,4,Patan,26,Rain,0,0,16,1
2024-05-21,4,Boudha,16,Clear,0,0,31,1
2024-05-21,4,Kirtipur,14,Fog,0,0,23,1
2024-05-21,5,Thamel,75,Rain,0,0,23,1
2024-05-21,5,Baneshwor,32,Fog,0,0,23,1
2024-05-21,5,Koteshwor,23,Rain,0,0,30,1
2024-05-21,5,Lalitpur,16,Clear,0,0,25,1
2024-05-21,5,Bhaktapur,58,Rain,0,0,34,1
2024-05-21,5,Balaju,43,Clear,0,0,33,1
2024-05-21,5,Kalanki,33,Clear,0,0,12,1
2024-05-21,5,Chabahil,21,Rain,0,0,32,1
2024-05-21,5,Maharajgunj,20,Clear,0,0,35,1
2024-05-21,5,Patan,31,Clear,0,0,20,1
2024-05-21,5,Boudha,25,Rain,0,0,25,1
2024-05-21,5,Kirtipur,39,Clear,0,0,13,1
2024-05-21,6,Thamel,22,Clear,0,0,31,1
2024-05-21,6,Baneshwor,42,Rain,0,0,20,1
2024-05-21,6,Koteshwor,61,Rain,0,0,21,1
2024-05-21,6,Lalitpur,43,Rain,0,0,31,1
2024-05-21,6,Bhaktapur,34,Clear,0,0,28,1
2024-05-21,6,Balaju,44,Clear,0,0,22,1
2024-05-21,6,Kalanki,30,Clear,0,0,27,1
2024-05-21,6,Chabahil,41,Clear,0,0,15,1
2024-05-21,6,Maharajgunj,38,Clear,0,0,13,1
2024-05-21,6,Patan,46,Rain,0,0,23,1
2024-05-21,6,Boudha,27,Clear,0,0,34,1
2024-05-21,6,Kirtipur,20,Fog,0,0,11,1
2024-05-21,7,Thamel,103,Clear,0,0,29,1
2024-05-21,7,Baneshwor,60,Rain,0,0,18,1
2024-05-21,7,Koteshwor,85,Rain,0,0,32,1
2024-05-21,7,Lalitpur,43,Clear,0,0,14,1
2024-05-21,7,Bhaktapur,79,Rain,0,0,14,1
2024-05-21,7,Balaju,77,Clear,0,0,31,1
2024-05-21,7,Kalanki,89,Rain,0,0,26,1
2024-05-21,7,Chabahil,41,Clear,0,0,12,1
2024-05-21,7,Maharajgunj,35,Fog,0,0,19,1
2024-05-21,7,Patan,69,Clear,0,0,20,1
2024-05-21,7,Boudha,77,Clear,0,0,26,1
2024-05-21,7,Kirtipur,95,Rain,0,0,33,1
2024-05-21,8,Thamel,96,Clear,0,0,15,1
2024-05-21,8,Baneshwor,53,Fog,0,0,20,1
2024-05-21,8,Koteshwor,54,Clear,0,0,19,1
2024-05-21,8,Lalitpur,40,Clear,0,0,11,1
2024-05-21,8,Bhaktapur,51,Clear,0,0,35,1
2024-05-21,8,Balaju,98,Rain,0,0,25,1
2024-05-21,8,Kalanki,74,Rain,0,0,10,1
2024-05-21,8,Chabahil,63,Clear,0,0,24,1
2024-05-21,8,Maharajgunj,44,Clear,0,0,22,1
2024-05-21,8,Patan,58,Clear,0,0,20,1
2024-05-21,8,Boudha,78,Clear,0,0,17,1
2024-05-21,8,Kirtipur,67,Clear,0,0,35,1
2024-05-21,9,Thamel,91,Fog,0,0,25,1
2024-05-21,9,Baneshwor,61,Fog,0,0,21,1
2024-05-21,9,Koteshwor,45,Clear,0,0,19,1
2024-05-21,9,Lalitpur,65,Clear,0,0,32,1
2024-05-21,9,Bhaktapur,50,Clear,0,0,21,1
2024-05-21,9,Balaju,78,Clear,0,0,32,1
2024-05-21,9,Kalanki,52,Fog,0,0,15,1
2024-05-21,9,Chabahil,55,Clear,0,0,26,1
2024-05-21,9,Maharajgunj,54,Clear,0,0,32,1
2024-05-21,9,Patan,57,Clear,0,0,21,1
2024-05-21,9,Boudha,64,Clear,0,0,16,1
2024-05-21,9,Kirtipur,63,Clear,0,0,33,1
2024-05-21,10,Thamel,48,Clear,0,0,25,1
2024-05-21,10,Baneshwor,40,Clear,0,0,17,1
2024-05-21,10,Koteshwor,34,Clear,0,0,26,1
2024-05-21,10,Lalitpur,45,Clear,0,0,30,1
2024-05-21,10,Bhaktapur,34,Fog,0,0,23,1
2024-05-21,10,Balaju,21,Rain,0,0,12,1
2024-05-21,10,Kalanki,36,Clear,0,0,30,1
2024-05-21,10,Chabahil,15,Clear,0,0,26,1
2024-05-21,10,Maharajgunj,26,Clear,0,0,26,1
2024-05-21,10,Patan,30,Clear,0,0,16,1
2024-05-21,10,Boudha,33,Clear,0,0,10,1
2024-05-21,10,Kirtipur,38,Clear,0,0,33,1
2024-05-21,11,Thamel,61,Clear,0,0,26,1
2024-05-21,11,Baneshwor,32,Fog,0,0,13,1
2024-05-21,11,Koteshwor,23,Clear,0,0,33,1
2024-05-21,11,Lalitpur,46,Rain,0,0,18,1
2024-05-21,11,Bhaktapur,37,Rain,0,0,18,1
2024-05-21,11,Balaju,20,Clear,0,0,28,1
2024-05-21,11,Kalanki,24,Clear,0,0,27,1
2024-05-21,11,Chabahil,28,Rain,0,0,20,1
2024-05-21,11,Maharajgunj,39,Clear,0,0,32,1
2024-05-21,11,Patan,44,Clear,0,0,11,1
2024-05-21,11,Boudha,62,Rain,0,0,32,1
2024-05-21,11,Kirtipur,18,Clear,0,0,30,1
2024-05-21,12,Thamel,35,Rain,0,0,19,1
2024-05-21,12,Baneshwor,30,Clear,0,0,34,1
2024-05-21,12,Koteshwor,36,Rain,0,0,18,1
2024-05-21,12,Lalitpur,26,Fog,0,0,34,1
2024-05-21,12,Bhaktapur,56,Rain,0,0,33,1
2024-05-21,12,Balaju,32,Rain,0,0,15,1
2024-05-21,12,Kalanki,44,Clear,0,0,23,1
2024-05-21,12,Chabahil,61,Rain,0,0,12,1
2024-05-21,12,Maharajgunj,38,Clear,0,0,24,1
2024-05-21,12,Patan,27,Clear,0,0,18,1
2024-05-21,12,Boudha,30,Clear,0,0,15,1
2024-05-21,12,Kirtipur,58,Rain,0,0,29,1
2024-05-21,13,Thamel,54,Clear,0,0,30,1
2024-05-21,13,Baneshwor,39,Clear,0,0,18,1
2024-05-21,13,Koteshwor,26,Fog,0,0,31,1
2024-05-21,13,Lalitpur,56,Rain,0,0,12,1
2024-05-21,13,Bhaktapur,18,Clear,0,0,24,1
2024-05-21,13,Balaju,20,Clear,0,0,35,1
2024-05-21,13,Kalanki,23,Fog,0,0,29,1
2024-05-21,13,Chabahil,18,Clear,0,0,31,1
2024-05-21,13,Maharajgunj,28,Clear,0,0,17,1
2024-05-21,13,Patan,38,Clear,0,0,22,1
2024-05-21,13,Boudha,13,Fog,0,0,30,1
2024-05-21,13,Kirtipur,20,Clear,0,0,11,1
2024-05-21,14,Thamel,67,Clear,0,0,12,1
2024-05-21,14,Baneshwor,38,Clear,0,0,11,1
2024-05-21,14,Koteshwor,15,Fog,0,0,26,1
2024-05-21,14,Lalitpur,33,Clear,0,0,21,1
2024-05-21,14,Bhaktapur,37,Clear,0,0,35,1
2024-05-21,14,Balaju,31,Clear,0,0,35,1
2024-05-21,14,Kalanki,29,Clear,0,0,22,1
2024-05-21,14,Chabahil,30,Clear,0,0,12,1
